SampleID,Actinobacteria,Bacteroides,Bacteroidetes,Bifidobacterium,Clostridium,Cyanobacteria,Firmicutes,Fusobacteria,Lactobacillus,Other,Prevotella,Proteobacteria,Tenericutes,Verrucomicrobia,Age,Sex
000010912.1261924,0.0018,0.2876,0.0435,0.0276,0.0025,0.0007,0.63,0.0,0.0,0.0004,0.0006,0.002,0.0,0.0033,47,0
000001903.1261982,0.0032,0.3613,0.13,0.0049,0.0039,0.0,0.4725,0.0001,0.0001,0.0,0.0027,0.0136,0.0053,0.0024,47,0
000013653.1261990,0.0006,0.5512,0.0831,0.0059,0.0033,0.0,0.2694,0.0002,0.0002,0.0001,0.0036,0.041,0.0,0.0414,42,0
000013826.1262022,0.0029,0.4013,0.0775,0.0105,0.0001,0.0,0.3094,0.0001,0.0,0.0,0.0011,0.0307,0.0006,0.1658,41,1
000015851.1261705,0.0058,0.3112,0.0265,0.0113,0.0031,0.0,0.2,0.0,0.0,0.0,0.0003,0.4269,0.0132,0.0017,76,1
000012370.1261803,0.0006,0.1909,0.0978,0.0,0.0021,0.0,0.1873,0.0001,0.0001,0.0003,0.0029,0.4751,0.0,0.0428,63,1
000014168.1261747,0.0006,0.3119,0.0622,0.0005,0.003,0.0002,0.2547,0.0,0.0001,0.0003,0.2426,0.1237,0.0001,0.0001,70,1
000014611.1261699,0.0011,0.301,0.1608,0.0005,0.0061,0.0066,0.4391,0.0,0.0,0.0,0.0006,0.0822,0.0,0.002,38,0
000014153.1261897,0.0005,0.3132,0.0915,0.0008,0.0031,0.0003,0.5814,0.0,0.0,0.0012,0.0001,0.0052,0.0001,0.0026,64,0
000013464.1261864,0.0007,0.2237,0.0683,0.0,0.0021,0.0004,0.3815,0.0,0.0,0.0009,0.2974,0.0102,0.0,0.0148,66,1
000012134.1261698,0.0022,0.3298,0.2057,0.0091,0.0013,0.0005,0.3802,0.0002,0.0,0.0004,0.0007,0.0699,0.0,0.0,37,1
000014677.1261977,0.0009,0.2022,0.0993,0.005,0.0041,0.0,0.6742,0.0,0.0,0.0016,0.0003,0.0031,0.0005,0.0088,55,1
000013393.1262023,0.0034,0.4815,0.0599,0.0004,0.0027,0.0001,0.4485,0.0,0.0,0.0,0.0013,0.0017,0.0,0.0005,30,1
000014481.1261981,0.0017,0.2389,0.1075,0.004,0.0054,0.0013,0.5927,0.0001,0.0001,0.0066,0.0004,0.0087,0.0109,0.0217,62,0
000013986.1261960,0.0005,0.3908,0.1381,0.0001,0.003,0.0,0.4539,0.0001,0.0,0.0,0.0011,0.0079,0.0027,0.0018,27,1
000012992.1261959,0.0005,0.0952,0.2138,0.0001,0.0019,0.0015,0.5511,0.0,0.0,0.0016,0.0965,0.0321,0.0057,0.0,46,1
000014164.1262035,0.0035,0.2108,0.022,0.0018,0.0016,0.0,0.7176,0.0001,0.0,0.0,0.0354,0.0071,0.0001,0.0,27,0
000014236.1262095,0.0007,0.4048,0.1007,0.0,0.0008,0.0003,0.2552,0.0,0.0,0.0,0.0003,0.2357,0.0006,0.0009,38,1
000013972.1261886,0.0049,0.5256,0.0698,0.0012,0.0006,0.0,0.3448,0.0,0.0,0.0003,0.0052,0.0473,0.0001,0.0002,30,1
000013441.1261669,0.0079,0.0348,0.0243,0.0267,0.0003,0.0015,0.8619,0.0,0.0001,0.0,0.0016,0.0056,0.0015,0.0338,69,0
000002869.1261906,0.0006,0.56,0.0549,0.0042,0.0013,0.0,0.3758,0.0001,0.0004,0.0,0.0015,0.0012,0.0,0.0,27,0
000012321.1262019,0.0015,0.5547,0.023,0.0038,0.0047,0.0002,0.3757,0.0,0.0,0.0,0.0009,0.0119,0.0,0.0236,29,1
000010174.1261903,0.0016,0.3877,0.0533,0.0073,0.0005,0.0,0.5133,0.0001,0.0,0.0,0.0008,0.0351,0.0,0.0003,59,1
000014949.1261825,0.0008,0.12,0.0353,0.0026,0.005,0.0,0.5114,0.0002,0.0,0.0,0.2936,0.003,0.0,0.0281,49,1
000014358.1261814,0.0054,0.2863,0.1571,0.001,0.0058,0.0,0.3775,0.0008,0.0,0.0,0.0006,0.03,0.0,0.1355,68,1
000003382.1261697,0.0192,0.328,0.0331,0.0086,0.0278,0.0013,0.5622,0.0,0.0013,0.0,0.0005,0.0012,0.0146,0.0022,39,0
000014666.1261688,0.002,0.1546,0.0874,0.0008,0.0065,0.0003,0.6537,0.0001,0.0,0.0004,0.0008,0.0268,0.0502,0.0164,38,1
000011170.1262082,0.0019,0.1031,0.0979,0.0048,0.0006,0.0,0.251,0.0,0.0,0.0,0.5201,0.0204,0.0001,0.0001,39,1
000013984.1261687,0.0079,0.261,0.1231,0.04,0.0028,0.002,0.5253,0.0,0.0003,0.0,0.0041,0.0031,0.007,0.0234,41,0
000013020.1261770,0.0016,0.1629,0.0677,0.0162,0.0021,0.0001,0.5209,0.0001,0.0,0.0,0.2111,0.0012,0.0,0.0161,66,1
000013586.1261700,0.0008,0.4773,0.153,0.0001,0.0058,0.0,0.3549,0.0001,0.0,0.0,0.0041,0.0038,0.0,0.0001,63,0
000010208.1261871,0.002,0.3484,0.0503,0.0083,0.0028,0.0018,0.4573,0.0001,0.0,0.0002,0.0968,0.0318,0.0,0.0002,56,1
000013082.1261805,0.0005,0.2443,0.1185,0.0004,0.001,0.0018,0.6002,0.0002,0.0,0.0,0.0022,0.0261,0.0001,0.0047,74,1
000004243.1261744,0.0061,0.3301,0.0896,0.0361,0.0059,0.0001,0.5084,0.0,0.0006,0.0004,0.0007,0.0179,0.0002,0.0039,61,0
000014391.1261868,0.0037,0.2335,0.0431,0.018,0.0044,0.0,0.5973,0.0002,0.0,0.0009,0.0143,0.0056,0.0397,0.0393,48,0
000013216.1261860,0.0039,0.3558,0.0518,0.0005,0.0005,0.0002,0.3643,0.0,0.0,0.0,0.1994,0.0236,0.0,0.0,63,1
000009091.1261821,0.0013,0.0874,0.0421,0.0018,0.0007,0.0,0.3695,0.0,0.0,0.0001,0.463,0.018,0.016,0.0001,62,1
000007023.1261618,0.0027,0.0054,0.0502,0.0216,0.0019,0.0,0.2639,0.0001,0.0015,0.0002,0.6164,0.034,0.0021,0.0,59,1
000013005.1261845,0.0007,0.319,0.063,0.0,0.0041,0.0,0.6093,0.0001,0.0,0.0,0.0006,0.0006,0.0025,0.0001,45,1
000014327.1261672,0.0017,0.1249,0.0481,0.0234,0.0031,0.0,0.7328,0.0001,0.0,0.0,0.0027,0.0037,0.0591,0.0004,47,1
000014641.1261806,0.0058,0.3445,0.0891,0.0005,0.0017,0.0,0.4791,0.0018,0.0,0.0,0.0015,0.0262,0.0002,0.0496,64,0
000010249.1261875,0.0009,0.1875,0.1273,0.0002,0.0024,0.0005,0.3999,0.0001,0.0,0.0015,0.2452,0.0037,0.0236,0.0072,45,0
000015003.1261976,0.0015,0.3748,0.1854,0.0269,0.0017,0.0011,0.3827,0.0,0.0003,0.0,0.0006,0.0202,0.0039,0.0009,33,0
000014379.1262029,0.0025,0.3246,0.0606,0.0019,0.0019,0.0,0.5853,0.0001,0.0006,0.0,0.0002,0.0133,0.009,0.0,29,0
000012913.1261642,0.0005,0.4539,0.1692,0.0005,0.0025,0.0034,0.3593,0.0002,0.0004,0.0,0.0004,0.0095,0.0001,0.0001,76,0
000013648.1261813,0.0003,0.5378,0.0714,0.0001,0.0003,0.0004,0.3704,0.0001,0.0,0.0,0.0015,0.0176,0.0001,0.0,52,0
000014320.1261978,0.0043,0.2052,0.0811,0.0056,0.0043,0.0,0.5685,0.0,0.0007,0.0,0.0141,0.0031,0.1109,0.0022,47,1
000002945.1261836,0.0054,0.4853,0.0645,0.0061,0.0018,0.0,0.3828,0.0,0.0,0.0,0.0398,0.0123,0.0,0.002,72,1
000009742.1261752,0.0019,0.5175,0.0983,0.0003,0.0038,0.0006,0.3598,0.0,0.0,0.0001,0.0003,0.0163,0.0009,0.0002,57,0
000013829.1262054,0.0026,0.3914,0.0313,0.0129,0.002,0.0,0.5143,0.0,0.0007,0.0016,0.0004,0.0153,0.0008,0.0267,40,0
000013822.1261623,0.0013,0.0881,0.0518,0.0003,0.0048,0.0005,0.8106,0.0,0.0,0.0039,0.0003,0.0126,0.0144,0.0114,60,0
000014436.1262047,0.006,0.3762,0.0156,0.0031,0.0012,0.0,0.5372,0.0,0.0,0.0,0.0004,0.0602,0.0,0.0001,68,1
000010744.1261957,0.0021,0.1558,0.2069,0.0,0.0026,0.0004,0.4613,0.0002,0.0001,0.0,0.1059,0.0071,0.0576,0.0,56,1
000006901.1261791,0.0026,0.2398,0.1227,0.0,0.0051,0.0,0.4689,0.0,0.0,0.002,0.0012,0.1276,0.0237,0.0064,33,0
000009132.1261754,0.0057,0.377,0.0408,0.0,0.0005,0.0004,0.555,0.0001,0.0055,0.0,0.0056,0.0092,0.0001,0.0001,29,0
000011070.1261841,0.004,0.3438,0.0868,0.0058,0.0006,0.0004,0.4701,0.0,0.0001,0.0,0.0005,0.0017,0.0009,0.0853,69,0
000012136.1262068,0.0085,0.2508,0.0532,0.0005,0.0116,0.0,0.6545,0.0,0.0025,0.0,0.0006,0.0177,0.0,0.0001,65,0
000014340.1261691,0.006,0.4688,0.0065,0.0198,0.0036,0.0,0.3434,0.0001,0.0,0.0,0.1038,0.048,0.0,0.0,38,1
000013976.1261702,0.0012,0.2128,0.0001,0.0,0.0128,0.0,0.4699,0.0001,0.0,0.0,0.0004,0.0007,0.0,0.302,58,0
000014888.1261632,0.0015,0.2902,0.1017,0.0006,0.0039,0.0002,0.3881,0.0,0.0005,0.0003,0.0007,0.1822,0.0001,0.03,79,1
000014937.1261863,0.0007,0.228,0.0189,0.005,0.0032,0.0,0.5393,0.0001,0.0016,0.0,0.1604,0.01,0.0222,0.0106,33,1
000006027.1262013,0.0013,0.4875,0.0785,0.0,0.0013,0.0001,0.33,0.0002,0.0,0.0,0.0002,0.0923,0.0066,0.002,47,0
000014451.1261880,0.0018,0.358,0.1841,0.0053,0.0007,0.0,0.2798,0.0,0.0001,0.0002,0.0025,0.1513,0.0162,0.0,37,1
000012244.1261750,0.0011,0.4714,0.2268,0.0019,0.0022,0.0003,0.2461,0.0188,0.0,0.0,0.0002,0.0312,0.0,0.0,44,1
000014399.1261726,0.0036,0.4133,0.0851,0.0,0.0004,0.0,0.4954,0.0001,0.0014,0.0,0.0004,0.0003,0.0,0.0,49,0
000014003.1261865,0.0025,0.1573,0.0631,0.0,0.0077,0.0002,0.2966,0.0001,0.0003,0.0004,0.3945,0.0251,0.0322,0.02,57,0
000013146.1261793,0.0051,0.2635,0.0649,0.0026,0.0037,0.0,0.6024,0.0001,0.0,0.0,0.0008,0.0558,0.0006,0.0005,50,1
000012984.1261991,0.0042,0.0745,0.0675,0.0948,0.0118,0.0001,0.7391,0.0,0.0001,0.0002,0.0022,0.0054,0.0001,0.0,51,1
000014095.1261765,0.0005,0.4428,0.1737,0.0001,0.0008,0.0,0.2964,0.0,0.0,0.0011,0.0006,0.0188,0.0039,0.0613,43,0
000013008.1262042,0.0033,0.1158,0.0705,0.0066,0.0014,0.0001,0.7061,0.0001,0.0,0.0008,0.04,0.0076,0.024,0.0237,57,0
000014608.1261760,0.0049,0.4642,0.0016,0.0001,0.002,0.0,0.4969,0.0,0.0,0.0001,0.0182,0.0119,0.0001,0.0,29,0
000014958.1261715,0.0014,0.4848,0.1086,0.0,0.0017,0.0,0.3379,0.0002,0.0,0.0,0.0145,0.0507,0.0,0.0002,53,0
000014012.1261954,0.0011,0.3091,0.0724,0.0146,0.0015,0.0,0.5129,0.0,0.0,0.0,0.0655,0.0229,0.0,0.0,42,1
000013286.1261624,0.0005,0.3716,0.0458,0.0016,0.0032,0.0,0.5464,0.0,0.0002,0.0003,0.0006,0.0285,0.0,0.0013,50,1
000013817.1261826,0.0013,0.6011,0.1071,0.003,0.0001,0.0001,0.2464,0.0,0.0,0.0,0.0001,0.0239,0.0,0.0169,61,0
000014126.1261935,0.0009,0.5605,0.098,0.0001,0.0029,0.0,0.3186,0.0,0.0,0.0,0.0006,0.0146,0.0,0.0038,37,0
000013995.1261889,0.002,0.4051,0.1568,0.002,0.01,0.0005,0.4098,0.0,0.0001,0.0009,0.0005,0.0116,0.0002,0.0005,35,0
000011341.1261745,0.0013,0.4511,0.0889,0.0025,0.0025,0.0,0.3537,0.0001,0.0,0.0,0.0019,0.0051,0.0,0.0929,52,0
000004157.1283109,0.004,0.2796,0.0305,0.051,0.0075,0.0014,0.6136,0.0,0.0009,0.0,0.0,0.0112,0.0,0.0003,33,1
000003170.1283115,0.0445,0.1779,0.095,0.0172,0.0182,0.0,0.597,0.0,0.0,0.0002,0.0096,0.04,0.0001,0.0003,48,1
000004726.1283113,0.0088,0.239,0.085,0.0409,0.0039,0.0014,0.4983,0.0,0.0001,0.0001,0.0003,0.1041,0.0,0.0181,61,0
000002787.fixed223,0.0009,0.6546,0.0597,0.0023,0.0006,0.0,0.2443,0.0005,0.0,0.0,0.0046,0.0324,0.0,0.0001,32,0
000003837.fixed183,0.009,0.4518,0.0735,0.0008,0.0008,0.0002,0.3629,0.0,0.0001,0.0006,0.0004,0.0963,0.0026,0.001,40,0
000004242.fixed271,0.0009,0.272,0.0434,0.0034,0.0028,0.0,0.1377,0.0001,0.0,0.0022,0.0002,0.008,0.0,0.5293,62,0
000006060.fixed178,0.0076,0.594,0.0219,0.0016,0.0007,0.0005,0.3028,0.0,0.0,0.0003,0.0034,0.0663,0.0,0.0009,69,0
000006101.fixed14,0.0016,0.4972,0.0365,0.0001,0.0039,0.0012,0.4155,0.0001,0.0002,0.0,0.0003,0.0211,0.0008,0.0215,27,0
000009550.fixed63,0.0024,0.341,0.0397,0.0229,0.0012,0.0002,0.5852,0.0,0.0,0.0,0.0004,0.0069,0.0001,0.0,24,0
000011063.fixed229,0.0016,0.5207,0.1659,0.0002,0.0014,0.0,0.267,0.0,0.0001,0.0001,0.001,0.018,0.0194,0.0046,59,0
000011072.fixed190,0.0087,0.0653,0.0032,0.1545,0.0001,0.0,0.2608,0.0,0.0,0.0003,0.0002,0.5069,0.0,0.0,47,1
000011324.fixed255,0.0009,0.5469,0.338,0.0061,0.0,0.0,0.0697,0.0,0.0,0.0002,0.0002,0.038,0.0,0.0,60,1
000012072.fixed50,0.0017,0.4831,0.0646,0.0401,0.0005,0.0,0.3881,0.0,0.0,0.0003,0.0015,0.02,0.0,0.0001,32,0
000012946.fixed250,0.0063,0.3801,0.1392,0.0003,0.0009,0.0001,0.383,0.0,0.0,0.0,0.0025,0.0056,0.0029,0.0791,53,1
000013703.fixed27,0.0011,0.1681,0.069,0.0018,0.0021,0.0008,0.3836,0.0,0.0,0.0011,0.0004,0.191,0.0881,0.0929,46,0
000013852.fixed128,0.0072,0.1682,0.0047,0.0008,0.0227,0.0,0.7705,0.0,0.0,0.0001,0.0012,0.0042,0.0007,0.0197,36,1
000014155.fixed252,0.0018,0.4645,0.0067,0.0001,0.0034,0.0,0.492,0.0,0.0006,0.0001,0.0005,0.0129,0.0,0.0174,65,1
000014566.fixed21,0.0008,0.429,0.063,0.0016,0.0027,0.0,0.1997,0.0,0.0,0.0002,0.0002,0.1194,0.0,0.1834,62,0
000014868.fixed4,0.0012,0.547,0.0725,0.0001,0.0153,0.0004,0.3069,0.0,0.0,0.0004,0.0001,0.0531,0.0017,0.0013,35,0
000014896.fixed228,0.0002,0.0575,0.0007,0.0022,0.0501,0.0009,0.8648,0.0,0.011,0.0003,0.0005,0.0118,0.0,0.0,61,0
000015220.fixed220,0.0007,0.5335,0.1856,0.0002,0.0028,0.0001,0.2687,0.0,0.0,0.0012,0.0005,0.0067,0.0,0.0,45,0
000015254.fixed225,0.0018,0.1624,0.0511,0.001,0.0022,0.0006,0.6999,0.0,0.0,0.0019,0.0075,0.0199,0.0095,0.0422,33,1
000015261.fixed171,0.1023,0.0415,0.007,0.0465,0.0003,0.0005,0.774,0.004,0.0002,0.0005,0.0151,0.0078,0.0003,0.0,31,1
000015264.fixed181,0.0718,0.0431,0.0072,0.0347,0.0009,0.0,0.7952,0.0089,0.0,0.0005,0.0246,0.0124,0.0006,0.0001,31,1
000015265.fixed257,0.1173,0.0121,0.0011,0.0663,0.0032,0.0009,0.777,0.007,0.001,0.0007,0.0082,0.0052,0.0,0.0,31,1
000015330.fixed150,0.1491,0.001,0.0372,0.0002,0.0,0.0126,0.225,0.0064,0.0398,0.0107,0.0143,0.5035,0.0,0.0002,34,0
000015295.fixed86,0.0016,0.2448,0.0676,0.0002,0.003,0.0002,0.2914,0.0,0.0,0.0001,0.341,0.0245,0.0009,0.0247,29,1
000016498.fixed125,0.0028,0.1246,0.0681,0.001,0.0007,0.0006,0.2075,0.0,0.0007,0.0001,0.5583,0.0259,0.009,0.0007,33,0
000016499.fixed124,0.007,0.1122,0.079,0.0031,0.0021,0.0012,0.3979,0.0,0.0011,0.0006,0.3578,0.0266,0.0111,0.0003,33,0
000016370.fixed259,0.0008,0.5623,0.1261,0.0,0.003,0.0001,0.2873,0.0,0.0,0.0001,0.0006,0.017,0.0025,0.0002,69,1
000016484.fixed156,0.0061,0.0569,0.1202,0.0012,0.0031,0.0,0.5221,0.0003,0.0003,0.0013,0.0006,0.1826,0.0,0.1053,24,0
000015912.fixed40,0.005,0.4543,0.0892,0.0001,0.0118,0.0,0.4327,0.0,0.0,0.0003,0.0005,0.0061,0.0,0.0,45,1
000016485.fixed31,0.0029,0.3024,0.1126,0.0004,0.0009,0.0,0.2221,0.0007,0.0008,0.0007,0.0026,0.0126,0.0001,0.3412,24,0
000016501.fixed80,0.0006,0.515,0.1135,0.0391,0.0025,0.0001,0.3032,0.0003,0.0,0.0002,0.0032,0.0134,0.0,0.0089,26,0
000016331.fixed187,0.0029,0.423,0.0367,0.0,0.0008,0.0001,0.4979,0.0001,0.0,0.0011,0.0002,0.0372,0.0,0.0,61,0
000016369.fixed17,0.0004,0.5407,0.033,0.0,0.0073,0.0,0.381,0.0,0.0001,0.0,0.0001,0.0373,0.0001,0.0,32,1
000015850.fixed108,0.0026,0.2622,0.3435,0.0598,0.0018,0.0001,0.3152,0.0,0.0002,0.0001,0.0004,0.0062,0.0076,0.0003,32,0
000016500.fixed239,0.0006,0.6726,0.0813,0.035,0.0016,0.0001,0.1996,0.0,0.0,0.0001,0.0016,0.0059,0.0,0.0016,26,0
000016762.fixed515,0.0008,0.4473,0.0599,0.0012,0.0005,0.0006,0.4495,0.0001,0.0,0.0,0.003,0.0364,0.0007,0.0,22,1
000017353.fixed547,0.0019,0.2519,0.1202,0.0,0.0091,0.0014,0.5335,0.0006,0.0003,0.001,0.0005,0.073,0.0045,0.0021,49,0
000016698.fixed456,0.0006,0.1908,0.1611,0.0007,0.0102,0.0172,0.4882,0.0002,0.0001,0.0025,0.0002,0.1241,0.0025,0.0016,49,0
000017217.fixed535,0.001,0.2017,0.2018,0.0002,0.0101,0.0014,0.4817,0.0003,0.0,0.0005,0.0007,0.0861,0.0113,0.0032,49,0
000016687.fixed448,0.002,0.4196,0.0304,0.0107,0.0017,0.0,0.505,0.0002,0.0002,0.0,0.0013,0.0289,0.0,0.0,33,0
000016755.fixed509,0.0096,0.0359,0.0074,0.0152,0.006,0.0015,0.8977,0.0002,0.0,0.0001,0.0038,0.0037,0.0187,0.0002,22,1
000017216.fixed534,0.0026,0.1976,0.1917,0.0003,0.0188,0.0023,0.4914,0.0003,0.0,0.0005,0.0002,0.0819,0.0098,0.0026,49,0
000016689.fixed450,0.0086,0.0494,0.0065,0.0195,0.002,0.0003,0.8938,0.0001,0.0002,0.0001,0.0012,0.0181,0.0002,0.0,33,0
000016686.fixed447,0.006,0.4857,0.0453,0.0036,0.0011,0.0002,0.3907,0.0005,0.0003,0.0002,0.0184,0.0474,0.0005,0.0001,33,0
000015256.fixed341,0.0095,0.3622,0.0932,0.0031,0.004,0.0,0.4583,0.0005,0.0,0.0006,0.027,0.0365,0.0011,0.004,56,1
000016763.fixed516,0.0004,0.2675,0.0458,0.0071,0.0032,0.0014,0.6367,0.0001,0.0,0.0,0.0003,0.0222,0.0137,0.0016,22,1
000017644.fixed551,0.006,0.3329,0.0221,0.0028,0.0033,0.0,0.6023,0.0,0.0,0.0001,0.0002,0.0303,0.0,0.0,41,0
000018383.fixed580,0.004,0.2763,0.0347,0.017,0.0092,0.0005,0.5824,0.0001,0.0048,0.0001,0.0655,0.005,0.0003,0.0001,53,1
000016691.fixed452,0.0013,0.6826,0.0733,0.0003,0.0,0.0004,0.2216,0.0002,0.0,0.0,0.0004,0.0198,0.0001,0.0,33,0
000016272.fixed412,0.0015,0.2112,0.0015,0.0105,0.0021,0.0001,0.6537,0.0003,0.0031,0.0001,0.0028,0.1129,0.0,0.0002,25,0
000017276.fixed542,0.0007,0.1832,0.0196,0.0004,0.0005,0.0,0.2245,0.0,0.0,0.0001,0.0195,0.5512,0.0003,0.0,52,0
000018047.fixed573,0.1257,0.3441,0.0395,0.005,0.0009,0.0,0.4527,0.0002,0.0131,0.0001,0.0012,0.0173,0.0002,0.0,34,0
000016297.fixed437,0.0018,0.2857,0.0017,0.0051,0.0022,0.002,0.6045,0.0004,0.0002,0.0,0.0733,0.023,0.0,0.0001,25,0
000018033.fixed568,0.0347,0.5135,0.0188,0.0021,0.0029,0.0001,0.3827,0.0,0.0,0.0,0.0011,0.0439,0.0001,0.0001,30,1
000018409.fixed582,0.0015,0.4086,0.156,0.0009,0.0031,0.0027,0.3464,0.0001,0.0001,0.0046,0.0011,0.0736,0.0012,0.0001,28,1
000016757.fixed511,0.0039,0.3021,0.0743,0.0012,0.0003,0.0008,0.5916,0.0,0.0,0.0,0.0027,0.0227,0.0003,0.0001,22,1
000017699.fixed554,0.0004,0.334,0.149,0.0034,0.0011,0.0001,0.4684,0.0,0.0,0.0003,0.0005,0.0426,0.0002,0.0,39,1
000005851.fixed282,0.0043,0.3431,0.1856,0.0015,0.0068,0.0002,0.4344,0.0,0.0002,0.0031,0.0008,0.0198,0.0002,0.0,24,0
000016279.fixed419,0.0121,0.0321,0.0127,0.0291,0.0046,0.0,0.8954,0.0003,0.0002,0.0005,0.0024,0.0051,0.0054,0.0001,56,1
000012112.fixed295,0.0016,0.4681,0.0425,0.0664,0.011,0.0001,0.4046,0.0,0.0017,0.0001,0.0009,0.0013,0.0001,0.0016,50,0
000016718.fixed476,0.0021,0.3905,0.122,0.0055,0.0027,0.0434,0.3662,0.0002,0.0,0.0,0.0004,0.067,0.0,0.0,32,0
000007073.fixed284,0.0413,0.024,0.0036,0.0356,0.003,0.0002,0.8831,0.0,0.0004,0.0002,0.0001,0.0083,0.0,0.0002,38,1
000010759.fixed287,0.0051,0.1792,0.149,0.0028,0.0038,0.0002,0.4596,0.0215,0.0,0.0002,0.1538,0.0245,0.0002,0.0001,71,0
000016759.fixed512,0.0068,0.3143,0.0617,0.0116,0.0017,0.0011,0.5798,0.0005,0.0,0.0,0.0038,0.0184,0.0001,0.0002,22,1
000016693.fixed454,0.005,0.5116,0.0541,0.008,0.0014,0.0004,0.3536,0.0007,0.0002,0.0001,0.0162,0.0486,0.0001,0.0,33,0
000016721.fixed479,0.0042,0.262,0.1304,0.006,0.0032,0.006,0.5515,0.0024,0.0,0.0,0.0188,0.0155,0.0,0.0,32,0
000012163.fixed296,0.0035,0.3026,0.0103,0.0528,0.0003,0.0005,0.6027,0.0003,0.0155,0.0,0.0032,0.0083,0.0,0.0,52,1
000016684.fixed445,0.0032,0.3856,0.0406,0.0131,0.0027,0.0001,0.508,0.0002,0.0005,0.0001,0.0059,0.04,0.0,0.0,33,0
000010758.fixed286,0.0013,0.1222,0.0416,0.0006,0.0007,0.0043,0.4105,0.0015,0.0001,0.0001,0.3853,0.0289,0.0005,0.0024,72,1
000014880.fixed820,0.045,0.1498,0.0322,0.0011,0.0065,0.0084,0.7273,0.0,0.0002,0.0,0.002,0.0275,0.0,0.0,40,1
000017664.fixed644,0.0041,0.2447,0.1292,0.0009,0.0077,0.0212,0.5351,0.0001,0.0,0.0,0.0037,0.0531,0.0,0.0002,55,0
000015571.fixed818,0.0039,0.1891,0.0978,0.0003,0.028,0.0009,0.5907,0.0,0.0004,0.0009,0.0002,0.0445,0.0263,0.017,70,0
000017163.fixed661,0.0026,0.4239,0.0314,0.0063,0.0077,0.0,0.5018,0.0001,0.0001,0.0,0.001,0.0213,0.0,0.0038,35,0
000015907.fixed657,0.0051,0.2978,0.074,0.0,0.0073,0.0,0.5984,0.0001,0.0,0.0001,0.0003,0.0025,0.0001,0.0143,59,0
000017632.fixed759,0.0007,0.4069,0.2638,0.0,0.0004,0.0,0.2317,0.0,0.0,0.0,0.0,0.0955,0.0007,0.0003,60,1
000016407.fixed688,0.0007,0.4278,0.1478,0.0027,0.0005,0.0,0.3818,0.0,0.0003,0.0024,0.0003,0.0356,0.0,0.0001,46,0
000015636.fixed725,0.001,0.2523,0.1117,0.0002,0.0021,0.0,0.5738,0.0001,0.0,0.0003,0.0012,0.0324,0.0072,0.0177,88,1
000016333.fixed760,0.0019,0.3723,0.1507,0.0111,0.0022,0.0,0.4309,0.0,0.0016,0.0029,0.002,0.0195,0.003,0.0019,43,0
000016313.fixed707,0.0065,0.4088,0.0621,0.0001,0.0015,0.0,0.5178,0.0,0.0,0.0011,0.0,0.0019,0.0002,0.0,38,0
000017161.fixed662,0.0024,0.4452,0.0824,0.0161,0.0006,0.0023,0.42,0.0014,0.0001,0.0001,0.0003,0.0291,0.0,0.0,51,0
000014132.fixed756,0.0016,0.427,0.0965,0.0026,0.0062,0.0002,0.4247,0.0,0.0001,0.0004,0.0003,0.032,0.0005,0.0079,48,0
000017651.fixed702,0.0016,0.3362,0.0415,0.0019,0.002,0.0,0.5821,0.0,0.0,0.0,0.0002,0.0236,0.0109,0.0,53,0
000017121.fixed682,0.001,0.3297,0.064,0.0477,0.0042,0.0,0.5235,0.0,0.0,0.0028,0.0001,0.0157,0.0015,0.0098,46,0
000017647.fixed676,0.0028,0.1687,0.0635,0.0098,0.0031,0.0008,0.5308,0.0,0.0,0.0004,0.0001,0.1886,0.0292,0.0022,30,0
000001820.fixed712,0.0015,0.2591,0.044,0.001,0.0121,0.0077,0.6573,0.0,0.0,0.0,0.0003,0.0165,0.0002,0.0003,32,0
000017657.fixed705,0.0221,0.2811,0.1468,0.0002,0.0012,0.0005,0.3969,0.0,0.0,0.0005,0.0003,0.1332,0.013,0.0042,69,1
000017658.fixed697,0.001,0.3957,0.0185,0.0001,0.0012,0.0002,0.4822,0.0001,0.0001,0.0,0.0001,0.1007,0.0,0.0001,74,0
000011330.fixed790,0.0012,0.395,0.1303,0.0003,0.0045,0.0,0.4029,0.0001,0.0,0.0024,0.0332,0.0025,0.0,0.0276,50,1
000015638.fixed729,0.001,0.3825,0.1341,0.0,0.0088,0.0,0.4696,0.0,0.0,0.0007,0.0003,0.003,0.0,0.0,64,1
000013131.fixed749,0.0013,0.47,0.0389,0.0014,0.0063,0.0,0.3665,0.0,0.0001,0.0017,0.0001,0.0201,0.0693,0.0243,63,0
000004249.fixed823,0.0023,0.4857,0.0555,0.0032,0.0033,0.0,0.4255,0.0001,0.0,0.0,0.0003,0.024,0.0,0.0001,40,0
000007778.fixed901,0.0043,0.6019,0.0867,0.0204,0.0008,0.0,0.235,0.0003,0.0005,0.0,0.0014,0.0487,0.0,0.0,37,1
000007827.fixed1106,0.0017,0.4639,0.0579,0.0178,0.0022,0.0,0.4303,0.0003,0.0,0.0,0.0009,0.025,0.0,0.0,37,1
000007845.fixed1036,0.0058,0.3606,0.041,0.0563,0.0018,0.0,0.5046,0.0,0.0,0.0001,0.0049,0.0249,0.0,0.0,37,1
000013054.fixed878,0.0222,0.3105,0.0671,0.0013,0.0005,0.0173,0.5428,0.0005,0.0,0.0026,0.0004,0.0315,0.0001,0.0032,69,1
